Customer ID,Recency,Frequency,Monetary,AOV,Tenure,UniqueProducts,CancellationRate,IsQ4Buyer,IsHighValue,IsUK,ChurnProbability,RiskTier,Churned
12802,96,7,2416.42,345.20285714285717,377,108,0.0143,1,0,0,0.28781596,Low Risk,1
17405,59,1,393.31,393.31,0,41,0.1277,0,0,1,0.28766933,Low Risk,0
14756,292,2,1914.8,957.4,41,68,0.0246,1,1,1,0.28752986,Low Risk,0
17337,60,4,2027.8700000000001,506.96750000000003,158,421,0.0091,0,0,1,0.28738812,Low Risk,1
13309,116,3,796.22,265.4066666666667,186,59,0.0,1,0,1,0.28705278,Low Risk,0
17797,92,6,1477.85,246.3083333333333,541,172,0.0,1,0,1,0.28701958,Low Risk,0
15497,229,8,8365.789999999999,1045.7237499999999,401,65,0.0163,1,1,1,0.2869669,Low Risk,0
17658,120,1,317.59999999999997,317.59999999999997,0,9,0.1739,0,0,1,0.28632224,Low Risk,0
17227,82,9,1556.46,172.94,520,50,0.0,1,0,1,0.2861626,Low Risk,0
15700,81,2,696.68,348.34,1,85,0.0337,0,0,1,0.2850026,Low Risk,1
17561,300,3,554.72,184.90666666666667,342,129,0.0,1,0,1,0.2846068,Low Risk,0
16208,198,9,3273.78,363.75333333333333,363,164,0.0,1,0,1,0.2838893,Low Risk,0
18188,199,4,1706.15,426.5375,333,65,0.0148,1,0,1,0.28375003,Low Risk,0
17962,51,4,687.42,171.855,552,146,0.0099,0,0,1,0.28361872,Low Risk,1
15201,35,6,1539.67,256.6116666666667,484,38,0.2366,1,0,1,0.283442,Low Risk,0
15646,67,5,974.61,194.922,252,65,0.0116,1,0,1,0.28340542,Low Risk,1
17228,117,9,1958.73,217.63666666666666,429,132,0.0,1,0,1,0.2832262,Low Risk,0
13988,72,5,2533.34,506.668,463,141,0.0167,1,1,1,0.2826604,Low Risk,0
17053,40,1,498.48,498.48,0,13,0.0714,0,0,1,0.28185993,Low Risk,1
15018,162,2,402.59000000000003,201.29500000000002,114,17,0.027,1,0,1,0.28163204,Low Risk,0
13883,128,14,5628.32,402.0228571428571,512,190,0.0595,1,0,1,0.28155637,Low Risk,0
13116,47,1,501.14,501.14,0,30,0.0323,0,0,1,0.2814899,Low Risk,1
17214,158,4,613.67,153.4175,110,56,0.0096,1,0,1,0.28081626,Low Risk,0
13397,20,9,2875.93,319.54777777777775,578,62,0.043,1,0,1,0.28057986,Low Risk,0
15969,95,3,769.65,256.55,336,23,0.0278,1,0,1,0.2799267,Low Risk,0
13092,121,11,2102.2,191.1090909090909,456,48,0.087,1,0,1,0.27978012,Low Risk,0
12832,7,1,267.8,267.8,0,18,0.0,1,0,1,0.27925208,Low Risk,0
17897,82,9,2585.0,287.22222222222223,403,211,0.0057,1,0,1,0.27894634,Low Risk,1
13448,128,11,7124.76,647.7054545454546,514,271,0.0106,1,0,1,0.27862522,Low Risk,0
12993,30,7,1217.27,173.8957142857143,539,55,0.0732,1,0,1,0.2785001,Low Risk,0
14704,52,4,487.82,121.955,481,102,0.0,1,0,1,0.27834642,Low Risk,0
15228,39,5,4417.59,883.518,370,163,0.0043,1,0,1,0.27821222,Low Risk,0
17669,31,8,5168.85,646.10625,494,80,0.0,1,1,1,0.27811065,Low Risk,0
13949,4,1,537.9,537.9,0,38,0.0,1,0,1,0.2779085,Low Risk,0
12463,84,3,985.79,328.59666666666664,66,51,0.0568,0,0,0,0.2776279,Low Risk,0
14551,113,6,819.24,136.54,477,68,0.0244,1,0,1,0.27718773,Low Risk,0
13405,113,5,1198.81,239.762,520,32,0.0652,1,0,1,0.2769794,Low Risk,0
14449,156,6,1977.0,329.5,189,211,0.0,1,0,1,0.27693897,Low Risk,0
14947,40,5,937.47,187.494,493,43,0.0,1,0,1,0.27688605,Low Risk,0
18036,14,10,1412.56,141.256,616,208,0.0,1,0,1,0.27649283,Low Risk,0
13878,457,3,1191.53,397.1766666666667,56,59,0.0,0,1,1,0.27638766,Low Risk,0
12406,93,4,4596.31,1149.0775,513,81,0.0235,1,1,0,0.27583283,Low Risk,0
14409,32,8,3640.3700000000003,455.04625000000004,444,72,0.0185,1,0,1,0.2757361,Low Risk,0
16463,113,1,319.37,319.37,0,19,0.0353,0,0,1,0.27555403,Low Risk,0
15321,201,10,5120.89,512.089,383,206,0.0608,1,0,1,0.27538645,Low Risk,0
15644,75,4,813.0,203.25,94,166,0.0,0,0,1,0.27538326,Low Risk,1
13079,0,3,258.58,86.19333333333333,326,11,0.0,1,0,1,0.2753024,Low Risk,0
17085,32,28,7891.41,281.8360714285714,610,411,0.008,1,0,1,0.27445012,Low Risk,1
12380,95,8,7559.04,944.88,476,125,0.0212,0,1,0,0.27421284,Low Risk,0
13029,48,4,1453.0,363.25,384,11,0.0,1,0,1,0.2738819,Low Risk,0
17816,178,4,97.07,24.2675,454,36,0.0,1,0,1,0.27379462,Low Risk,0
16462,95,2,68.0,34.0,98,1,0.25,0,0,1,0.2735093,Low Risk,0
14044,12,9,3012.39,334.71,580,520,0.0012,1,0,1,0.27345783,Low Risk,0
15768,25,34,15601.09,458.85558823529414,620,437,0.0024,1,0,1,0.27327913,Low Risk,1
15754,156,7,2670.84,381.54857142857145,408,96,0.0296,0,1,1,0.27316839,Low Risk,0
14524,88,9,2118.75,235.41666666666666,238,211,0.0,1,0,1,0.27307102,Low Risk,0
14978,145,9,2748.0,305.3333333333333,355,159,0.0068,1,0,1,0.2730239,Low Risk,0
18016,95,5,965.66,193.132,494,79,0.0,1,0,1,0.2727249,Low Risk,0
15426,166,6,1830.98,305.16333333333336,329,218,0.0166,1,0,1,0.27263197,Low Risk,0
14577,73,6,1161.18,193.53,564,95,0.0,1,0,1,0.2720508,Low Risk,0
13892,156,3,689.1999999999999,229.73333333333332,329,11,0.0,0,0,1,0.27172297,Low Risk,0
14897,206,5,1949.66,389.932,427,65,0.0078,1,0,1,0.27167502,Low Risk,0
17656,15,3,927.65,309.21666666666664,22,35,0.0,0,0,1,0.2715617,Low Risk,0
15489,120,6,1633.5900000000001,272.26500000000004,481,66,0.0732,1,0,1,0.27148682,Low Risk,0
15484,449,2,1061.69,530.845,194,53,0.0041,1,1,1,0.27118123,Low Risk,0
13827,43,2,300.76,150.38,9,59,0.0,0,0,1,0.27009305,Low Risk,0
12645,19,7,3074.98,439.28285714285715,559,106,0.0184,1,0,0,0.26991346,Low Risk,0
18248,32,2,804.02,402.01,63,39,0.0408,0,0,1,0.26954937,Low Risk,1
16043,120,7,1759.0900000000001,251.29857142857145,270,48,0.0,1,0,1,0.2695293,Low Risk,0
13939,18,6,1382.62,230.43666666666664,503,81,0.0265,1,0,1,0.26907423,Low Risk,0
12493,75,2,433.74,216.87,31,20,0.0435,0,0,0,0.2688743,Low Risk,1
17800,0,7,916.6,130.94285714285715,242,41,0.0,1,0,1,0.26874784,Low Risk,0
15421,124,9,3594.34,399.37111111111113,516,170,0.0,1,0,1,0.26848686,Low Risk,0
12352,171,7,1905.61,272.22999999999996,130,38,0.0885,1,0,0,0.26828626,Low Risk,0
15704,49,6,3817.96,636.3266666666667,442,129,0.0096,0,0,1,0.2682271,Low Risk,1
17059,19,8,4757.59,594.69875,572,292,0.0012,1,1,1,0.26814094,Low Risk,0
12794,8,1,317.0,317.0,0,20,0.0,1,0,0,0.26778343,Low Risk,0
16245,31,2,769.7,384.85,135,49,0.0323,0,0,1,0.2672323,Low Risk,0
15978,341,2,2180.64,1090.32,211,72,0.0153,1,1,1,0.26718268,Low Risk,0
12679,115,2,906.38,453.19,77,43,0.1429,0,0,0,0.26711962,Low Risk,0
17951,267,3,1037.0400000000002,345.68000000000006,45,15,0.0294,1,0,1,0.26700485,Low Risk,0
15563,110,5,2202.18,440.436,480,151,0.0189,1,0,1,0.2664955,Low Risk,0
16969,43,2,478.96000000000004,239.48000000000002,57,32,0.0,0,0,1,0.26646495,Low Risk,0
12727,4,9,5036.53,559.6144444444444,559,114,0.0098,1,0,0,0.266379,Low Risk,0
14387,18,1,440.76,440.76,0,40,0.0,0,0,1,0.26615262,Low Risk,0
14382,299,1,620.73,620.73,0,137,0.0033,1,0,1,0.26614195,Low Risk,0
16996,30,8,1708.43,213.55375,296,30,0.1379,1,0,1,0.26527426,Low Risk,0
15062,127,7,2411.8,344.54285714285714,392,95,0.0,1,0,1,0.26475033,Low Risk,0
17043,87,6,1206.34,201.05666666666664,551,111,0.0,1,0,1,0.26435596,Low Risk,0
15106,50,3,1032.83,344.27666666666664,128,67,0.0196,0,0,1,0.26424775,Low Risk,0
14896,114,8,2092.42,261.5525,528,150,0.0271,1,0,1,0.26417434,Low Risk,1
15367,155,9,4619.92,513.3244444444445,483,191,0.0071,1,0,1,0.26365104,Low Risk,0
17047,114,5,1937.76,387.552,526,98,0.0,1,0,1,0.26364872,Low Risk,0
13320,16,5,1660.55,332.11,372,81,0.0323,1,0,1,0.26357284,Low Risk,0
14001,142,8,3796.15,474.51875,260,48,0.0088,1,0,1,0.26342627,Low Risk,0
13890,16,6,1544.68,257.44666666666666,625,59,0.0546,1,0,1,0.26319122,Low Risk,0
15172,45,3,886.74,295.58,100,60,0.0,0,0,1,0.2629403,Low Risk,0
18272,23,7,3413.85,487.6928571428571,531,123,0.0259,0,0,1,0.26284042,Low Risk,0
13255,283,2,730.65,365.325,138,19,0.0303,1,0,1,0.26269665,Low Risk,0
16134,268,4,1810.78,452.695,181,71,0.0333,1,0,1,0.26244572,Low Risk,0
14737,38,3,3471.37,1157.1233333333332,271,28,0.0,1,1,1,0.2620977,Low Risk,0
15840,82,1,241.74,241.74,0,17,0.0357,0,0,1,0.26207808,Low Risk,0
17744,160,5,1615.7,323.14,130,63,0.0066,1,0,1,0.26195014,Low Risk,0
14147,195,8,2289.6,286.2,354,23,0.0909,1,0,1,0.26194027,Low Risk,0
16370,26,3,953.11,317.7033333333333,107,133,0.0,0,0,1,0.2618982,Low Risk,0
18235,29,2,749.8,374.9,97,49,0.0,0,0,1,0.26185322,Low Risk,0
16122,22,5,867.18,173.43599999999998,312,26,0.0,1,0,1,0.26140553,Low Risk,0
17463,85,5,1907.14,381.428,412,177,0.0152,0,0,1,0.26136807,Low Risk,0
15525,282,2,783.71,391.855,9,66,0.0077,1,0,1,0.26133648,Low Risk,0
15034,142,11,6669.62,606.329090909091,344,308,0.0078,1,0,1,0.26087967,Low Risk,0
15117,30,5,1609.92,321.98400000000004,513,65,0.0076,1,0,1,0.26082304,Low Risk,0
15701,20,1,857.0,857.0,0,119,0.0,0,0,1,0.26078507,Low Risk,0
14883,73,2,358.48,179.24,47,25,0.0185,0,0,1,0.25999364,Low Risk,0
17451,15,1,346.01,346.01,0,23,0.0654,0,0,1,0.25925928,Low Risk,0
12924,107,11,2190.9700000000003,199.17909090909095,532,45,0.0263,1,0,1,0.25904658,Low Risk,0
13487,122,4,680.27,170.0675,521,26,0.0,1,0,1,0.2588955,Low Risk,0
15038,97,7,1121.82,160.26,237,176,0.0105,1,0,1,0.2588099,Low Risk,0
14229,201,6,1808.97,301.495,179,37,0.0769,1,0,1,0.2584927,Low Risk,0
13726,10,1,292.68,292.68,0,23,0.0,0,0,1,0.25838393,Low Risk,0
17935,47,7,686.14,98.02,596,60,0.0303,1,0,1,0.25809422,Low Risk,1
12948,14,6,1676.44,279.4066666666667,632,71,0.0157,1,0,1,0.25806162,Low Risk,0
12457,143,4,1699.93,424.9825,201,37,0.086,1,0,0,0.25774243,Low Risk,0
16676,122,5,1868.28,373.656,205,90,0.0221,1,0,1,0.25717038,Low Risk,0
16182,39,8,8198.0,1024.75,510,12,0.0,1,1,1,0.2568779,Low Risk,0
16515,1,9,2839.52,315.5022222222222,448,176,0.0,1,0,1,0.25656208,Low Risk,0
16320,81,6,5628.99,938.165,509,193,0.0082,1,1,0,0.25572643,Low Risk,1
17483,43,3,452.43,150.81,280,19,0.0,1,0,1,0.25528407,Low Risk,0
14829,93,6,1526.92,254.48666666666668,252,72,0.0265,1,0,1,0.25476378,Low Risk,0
14226,119,3,2479.74,826.5799999999999,230,66,0.0667,1,0,1,0.25474375,Low Risk,0
15814,302,2,689.11,344.555,210,23,0.02,1,0,1,0.25455052,Low Risk,0
13012,58,7,2323.3,331.90000000000003,443,72,0.12,1,0,1,0.2543061,Low Risk,0
12635,64,3,1924.87,641.6233333333333,301,106,0.0,1,0,0,0.25408372,Low Risk,0
13983,96,17,6186.08,363.8870588235294,543,216,0.0501,1,0,1,0.25384894,Low Risk,0
17073,18,1,453.79,453.79,0,56,0.0,0,0,1,0.25367627,Low Risk,0
13473,242,7,2476.38,353.7685714285714,391,56,0.0278,1,0,1,0.2536423,Low Risk,0
18143,26,2,1000.16,500.08,25,59,0.0,0,0,1,0.25356817,Low Risk,1
14067,6,1,224.67,224.67,0,25,0.0,1,0,1,0.2531945,Low Risk,0
12963,275,5,2110.76,422.15200000000004,153,74,0.0355,1,0,1,0.253121,Low Risk,0
17937,24,5,3614.52,722.904,247,19,0.0,1,1,1,0.25261316,Low Risk,0
12649,16,8,2294.65,286.83125,588,94,0.0484,1,0,0,0.25240898,Low Risk,1
17631,46,6,886.66,147.77666666666667,592,56,0.0,1,0,1,0.25234446,Low Risk,0
17432,294,7,1385.6299999999999,197.94714285714284,350,174,0.0,1,0,1,0.25218,Low Risk,0
15392,269,4,1715.07,428.7675,71,54,0.0069,1,0,1,0.25175148,Low Risk,0
15864,8,4,1202.3000000000002,300.57500000000005,282,13,0.1481,1,0,1,0.25112683,Low Risk,0
13808,3,2,723.1,361.55,3,33,0.0,1,0,1,0.251013,Low Risk,0
12412,47,5,2260.79,452.158,401,74,0.0305,1,0,0,0.2509792,Low Risk,0
15630,114,2,691.91,345.955,439,41,0.0123,0,0,1,0.25092888,Low Risk,0
16303,25,6,6603.97,1100.6616666666666,515,149,0.0239,1,1,1,0.2505905,Low Risk,0
14959,19,3,537.32,179.10666666666668,186,33,0.0328,0,0,1,0.25036395,Low Risk,0
13082,35,21,7335.75,349.32142857142856,591,99,0.0373,1,1,1,0.2496641,Safe,1
14716,58,2,424.33,212.165,296,61,0.0,1,0,1,0.24952823,Safe,0
16406,360,2,389.61,194.805,203,85,0.0123,1,0,1,0.24911326,Safe,0
13455,275,5,2540.53,508.10600000000005,364,70,0.122,1,1,1,0.24885792,Safe,0
12697,40,2,733.91,366.955,37,27,0.0465,0,0,0,0.24873005,Safe,0
17974,129,4,1290.04,322.51,187,177,0.0,1,0,1,0.24864736,Safe,0
16342,17,3,283.71,94.57,71,10,0.0,0,0,1,0.24838528,Safe,0
13131,97,5,2565.37,513.074,481,98,0.0132,1,0,1,0.24836014,Safe,0
17728,313,2,1362.75,681.375,49,79,0.0279,1,1,1,0.24812362,Safe,0
16053,31,5,3247.08,649.4159999999999,488,153,0.0152,1,0,1,0.24790695,Safe,0
14723,267,8,1405.76,175.72,377,180,0.0,1,0,1,0.24775805,Safe,0
16062,43,7,2487.97,355.4242857142857,402,122,0.0,1,0,1,0.2476966,Safe,0
17041,18,5,1355.6,271.12,491,80,0.0077,1,0,1,0.2471523,Safe,0
17676,18,8,2109.0,263.625,510,68,0.0296,1,0,1,0.24687997,Safe,0
13334,100,4,5458.77,1364.6925,461,280,0.0021,0,1,1,0.24669817,Safe,0
17163,355,2,406.68,203.34,229,24,0.0,1,0,1,0.2466843,Safe,0
16566,79,3,463.88,154.62666666666667,122,9,0.0526,0,0,1,0.24664223,Safe,0
12694,92,2,1413.18,706.59,237,62,0.0119,1,0,0,0.24657376,Safe,0
15380,50,8,2371.36,296.42,597,22,0.0536,1,0,1,0.24612305,Safe,0
13365,127,1,700.6,700.6,0,39,0.0448,0,1,1,0.24594551,Safe,0
13224,60,1,1212.26,1212.26,0,42,0.0092,0,0,1,0.24557295,Safe,0
15081,117,9,1708.97,189.88555555555556,327,65,0.018,1,0,1,0.24552698,Safe,0
14495,30,2,91.6,45.8,538,3,0.125,0,0,1,0.24552666,Safe,0
15452,173,4,1507.63,376.9075,247,148,0.0,1,0,1,0.24533379,Safe,0
15476,289,4,2209.98,552.495,62,67,0.0125,1,1,1,0.24523872,Safe,1
16892,93,3,339.54,113.18,547,57,0.0142,1,0,1,0.24518748,Safe,0
17146,15,13,5860.24,450.7876923076923,570,164,0.0194,1,0,1,0.24516349,Safe,1
13183,10,12,5473.38,456.115,534,64,0.0311,1,0,1,0.24476866,Safe,0
16045,29,8,3434.9300000000003,429.36625000000004,378,111,0.0692,1,0,1,0.24439888,Safe,1
17931,43,14,3437.29,245.5207142857143,527,274,0.0165,1,0,1,0.24407981,Safe,1
14004,7,9,4879.07,542.1188888888888,337,97,0.0,1,0,1,0.24311028,Safe,0
12584,36,4,782.59,195.6475,153,27,0.2381,0,0,0,0.24285911,Safe,0
16979,57,5,1563.39,312.678,302,44,0.0301,1,0,1,0.2424211,Safe,0
13771,108,7,4559.22,651.3171428571429,453,135,0.0046,0,0,1,0.2421719,Safe,0
13236,16,1,439.23,439.23,0,21,0.0769,0,0,1,0.24215646,Safe,0
14913,92,7,3762.85,537.55,302,161,0.0,1,0,1,0.24191931,Safe,0
16042,17,5,1528.1299999999999,305.626,346,58,0.078,1,0,1,0.24075209,Safe,0
18273,5,3,306.0,102.0,494,1,0.0,1,0,1,0.24064516,Safe,0
12494,71,7,1495.63,213.6614285714286,414,62,0.0902,1,0,0,0.24058008,Safe,0
13094,39,11,2051.52,186.50181818181818,259,5,0.1579,1,0,1,0.23982224,Safe,0
17114,48,6,603.59,100.59833333333334,196,66,0.0593,0,0,1,0.239735,Safe,0
17420,80,5,877.11,175.422,230,34,0.0339,1,0,1,0.23959751,Safe,0
17618,157,10,3768.44,376.844,436,196,0.0132,1,0,1,0.23954917,Safe,0
14050,15,1,485.98,485.98,0,37,0.0,0,0,1,0.23917572,Safe,0
14285,86,5,1380.31,276.062,554,33,0.0161,1,0,1,0.23904867,Safe,0
16750,30,3,416.12,138.70666666666668,110,44,0.0,0,0,1,0.23866601,Safe,0
13495,141,8,4401.82,550.2275,500,50,0.0755,1,0,1,0.23851289,Safe,0
16115,26,9,1838.85,204.31666666666666,457,192,0.0,1,0,1,0.23848031,Safe,0
13849,80,4,2524.93,631.2325,453,139,0.0045,1,0,1,0.23791562,Safe,0
17289,89,7,1302.34,186.04857142857142,461,152,0.0071,1,0,1,0.23787034,Safe,0
14710,288,9,1316.46,146.27333333333334,356,203,0.0,1,0,1,0.23784699,Safe,0
17886,120,5,1105.03,221.006,378,91,0.0057,1,0,1,0.23768465,Safe,0
12759,81,7,4571.82,653.1171428571428,563,188,0.0,1,0,0,0.23749666,Safe,0
13502,184,4,677.66,169.415,273,20,0.0294,1,0,1,0.23663044,Safe,0
14515,100,8,2412.82,301.6025,359,72,0.0222,1,0,1,0.23586711,Safe,0
13719,114,8,2112.31,264.03875,365,159,0.0,1,0,1,0.23556232,Safe,0
16120,331,2,1747.77,873.885,0,60,0.0206,1,1,1,0.23485291,Safe,0
12656,25,6,5177.33,862.8883333333333,446,140,0.0237,1,0,0,0.23430756,Safe,0
17883,155,4,443.43,110.8575,405,46,0.0056,0,0,1,0.23398332,Safe,0
16774,25,7,1475.1299999999999,210.7328571428571,544,75,0.0074,1,0,1,0.23388484,Safe,0
17042,30,4,922.8199999999999,230.70499999999998,125,69,0.0,0,0,1,0.23372242,Safe,0
15839,57,1,299.18,299.18,0,20,0.0462,0,0,1,0.23314199,Safe,0
13168,108,4,1528.78,382.195,342,119,0.011,0,0,1,0.23278809,Safe,0
16905,146,13,2785.65,214.28076923076924,492,106,0.0087,1,0,1,0.23215935,Safe,0
14936,18,7,9346.67,1335.2385714285715,475,195,0.0057,1,1,0,0.23207179,Safe,0
16992,8,11,4834.54,439.50363636363636,567,196,0.0104,1,1,1,0.23203923,Safe,0
16809,45,7,1283.43,183.34714285714287,468,99,0.0038,1,0,1,0.232036,Safe,0
15434,16,9,2112.86,234.76222222222225,577,79,0.036,1,0,1,0.2318498,Safe,0
17621,221,5,2697.0,539.4,119,52,0.0294,1,1,1,0.23143889,Safe,0
14141,14,1,285.16,285.16,0,16,0.1304,0,0,1,0.23111832,Safe,0
13725,78,7,1865.7,266.5285714285714,139,86,0.1186,0,0,1,0.23075716,Safe,0
13722,41,10,5635.41,563.5409999999999,514,137,0.0053,1,1,1,0.23030896,Safe,1
14621,66,7,2215.12,316.44571428571425,527,100,0.1167,1,0,1,0.23014693,Safe,0
17412,105,13,3869.28,297.6369230769231,541,143,0.0248,1,0,1,0.2300748,Safe,0
17521,108,3,714.41,238.13666666666666,235,37,0.0127,1,0,1,0.2297129,Safe,0
15850,77,5,938.75,187.75,558,231,0.0,1,0,1,0.22969368,Safe,0
14631,144,5,1648.79,329.758,252,55,0.0109,1,0,1,0.22961232,Safe,0
15687,96,5,1679.45,335.89,143,69,0.0119,0,0,1,0.22932331,Safe,0
17515,115,8,1549.81,193.72625,344,90,0.0,1,0,1,0.22930977,Safe,0
14410,1,11,2651.14,241.01272727272726,344,307,0.191,1,0,1,0.22919983,Safe,1
12530,33,8,3318.63,414.82875,518,85,0.0247,1,0,0,0.22888578,Safe,0
15449,94,2,647.7,323.85,76,30,0.0323,0,0,1,0.22868755,Safe,0
16910,0,1,111.78,111.78,0,52,0.0,1,0,1,0.22854114,Safe,0
15456,192,10,2119.27,211.927,448,128,0.0,1,0,1,0.22853392,Safe,1
16229,122,5,2215.46,443.092,351,120,0.0222,1,0,1,0.22782406,Safe,0
17266,57,3,320.15,106.71666666666665,493,56,0.0,0,0,1,0.22761908,Safe,0
16960,162,6,1737.91,289.6516666666667,394,301,0.0021,1,0,1,0.22747268,Safe,0
12422,5,17,5231.8,307.7529411764706,625,137,0.0227,1,0,0,0.22656165,Safe,1
12360,22,7,3209.11,458.44428571428574,543,123,0.0046,1,0,0,0.22513312,Safe,0
13928,16,2,225.45000000000002,112.72500000000001,26,13,0.0,0,0,1,0.22505601,Safe,0
16239,99,5,1425.9,285.18,273,21,0.0541,1,0,1,0.22451596,Safe,0
13777,38,52,42861.5,824.2596153846154,608,44,0.0991,1,1,1,0.22416885,Safe,0
14976,10,4,559.96,139.99,225,38,0.0137,0,0,1,0.22399497,Safe,0
15722,18,9,4460.34,495.59333333333336,531,84,0.0812,1,0,1,0.2238291,Safe,0
14306,288,4,1058.0800000000002,264.52000000000004,298,12,0.0417,1,1,1,0.22382385,Safe,0
13632,83,6,2341.48,390.24666666666667,438,124,0.0134,1,0,1,0.22351542,Safe,0
14286,152,5,5901.09,1180.218,492,218,0.0216,1,1,1,0.22314501,Safe,0
16966,79,4,1486.56,371.64,70,8,0.0968,0,0,1,0.22310907,Safe,0
12840,53,7,4041.97,577.4242857142857,530,109,0.0276,1,0,1,0.22289109,Safe,1
14414,1,8,2399.33,299.91625,283,99,0.0084,1,0,1,0.22264342,Safe,1
17115,92,6,2536.81,422.8016666666667,551,98,0.0698,1,0,1,0.22262537,Safe,0
14297,184,1,232.6,232.6,0,11,0.0312,0,0,1,0.22146311,Safe,0
13549,51,6,849.65,141.60833333333332,245,41,0.0167,1,0,1,0.22136547,Safe,0
12358,60,4,3203.87,800.9675,581,56,0.0,1,1,0,0.22126478,Safe,0
12383,94,5,1850.56,370.11199999999997,167,84,0.01,1,0,0,0.22117874,Safe,1
16474,54,1,355.57,355.57,0,82,0.0217,0,0,1,0.22112611,Safe,0
14984,90,5,1168.32,233.664,516,27,0.0,1,0,1,0.22065422,Safe,0
15737,57,5,897.9300000000001,179.586,95,43,0.1111,0,0,1,0.22033109,Safe,0
17157,85,18,4994.36,277.46444444444444,559,75,0.014,1,0,1,0.2195348,Safe,0
18237,1,3,725.55,241.85,42,37,0.0,1,0,1,0.21920067,Safe,0
14953,327,3,723.95,241.3166666666667,17,153,0.0038,1,0,1,0.21903583,Safe,0
15618,1,3,419.041,139.68033333333332,44,22,0.0816,1,0,1,0.21891625,Safe,0
12577,268,6,1191.84,198.64,376,195,0.0033,1,0,0,0.21880728,Safe,0
14794,113,7,1313.53,187.64714285714285,283,57,0.028,1,0,1,0.21879098,Safe,0
17027,88,7,1092.7,156.1,550,111,0.0106,1,0,1,0.21871929,Safe,0
14087,314,2,651.8,325.9,330,126,0.009,1,0,1,0.21822888,Safe,0
17522,48,4,912.25,228.0625,79,54,0.0,0,0,1,0.21797264,Safe,0
14511,1,2,329.89,164.945,41,16,0.0423,1,0,1,0.21726705,Safe,0
18210,176,2,289.85,144.925,115,14,0.0,1,1,1,0.21725127,Safe,0
12879,1,1,140.5,140.5,0,4,0.1667,1,0,1,0.21687381,Safe,0
14005,43,3,696.56,232.18666666666664,81,29,0.0,0,1,1,0.21676496,Safe,0
13329,276,7,4628.17,661.1671428571428,368,60,0.053,1,1,1,0.21671006,Safe,0
18261,5,1,224.8,224.8,0,15,0.0,1,0,1,0.21662551,Safe,0
13134,93,5,1567.39,313.478,232,61,0.0547,1,0,1,0.21610677,Safe,0
13538,3,11,2822.63,256.6027272727273,581,104,0.0,1,0,1,0.21577178,Safe,0
13207,60,3,483.12000000000006,161.04000000000002,461,8,0.0,1,0,1,0.21566343,Safe,0
15506,48,4,1270.12,317.53,338,114,0.0,1,0,1,0.21516646,Safe,0
17720,22,9,2460.57,273.3966666666667,465,76,0.0221,1,0,1,0.21484078,Safe,0
14738,43,7,1265.1000000000001,180.72857142857146,599,47,0.0361,1,0,1,0.2143783,Safe,0
16782,47,34,9800.86,288.2605882352941,592,566,0.0089,1,0,1,0.21432193,Safe,0
15073,95,7,2606.57,372.3671428571429,496,109,0.1215,1,0,1,0.21339564,Safe,0
15916,101,10,2747.61,274.761,537,178,0.0439,1,0,1,0.21320698,Safe,0
13102,43,32,10234.53,319.8290625,448,185,0.0199,1,0,1,0.2129284,Safe,0
13141,123,16,6680.86,417.55375,516,259,0.0139,1,0,1,0.21291551,Safe,0
17288,116,9,1743.95,193.77222222222224,186,139,0.0,1,0,1,0.21280153,Safe,0
17554,32,2,1249.89,624.945,25,51,0.0,0,0,1,0.2125941,Safe,0
14408,4,10,3801.55,380.15500000000003,637,62,0.0,1,0,1,0.2125701,Safe,0
13643,8,9,1896.73,210.74777777777777,632,63,0.0467,1,0,1,0.21246426,Safe,0
13238,73,4,624.75,156.1875,426,19,0.0208,1,0,1,0.21221553,Safe,0
17348,207,5,1477.04,295.408,341,206,0.0,1,0,1,0.21191739,Safe,0
16221,185,8,1686.02,210.7525,210,117,0.0076,1,0,1,0.21180546,Safe,0
17180,150,10,2025.81,202.581,445,179,0.0145,1,0,1,0.21108684,Safe,0
16116,121,1,612.78,612.78,0,34,0.0286,0,0,1,0.21095096,Safe,1
16191,172,19,13123.18,690.6936842105264,465,76,0.0898,1,1,1,0.21042438,Safe,0
17262,136,10,2459.62,245.962,497,10,0.0,1,0,1,0.21022904,Safe,0
12520,51,4,2045.85,511.4625,131,104,0.0194,0,0,0,0.20902029,Safe,0
14607,170,9,8063.13,895.9033333333333,463,76,0.1292,1,1,1,0.20872942,Safe,0
18136,121,4,1447.88,361.97,239,73,0.0638,1,0,1,0.20839024,Safe,0
18116,143,12,1990.74,165.895,177,304,0.0,1,0,1,0.20821336,Safe,0
13630,15,5,1361.46,272.29200000000003,179,49,0.1125,0,0,1,0.20807771,Safe,0
12775,99,6,1464.76,244.12666666666667,219,45,0.0122,1,0,0,0.207615,Safe,0
15584,71,3,707.04,235.67999999999998,508,125,0.0088,1,0,1,0.20746076,Safe,0
17429,37,5,1357.46,271.492,301,80,0.0404,1,0,1,0.20731571,Safe,1
15706,25,1,450.05,450.05,0,29,0.0678,0,0,1,0.20722774,Safe,0
14198,54,7,1225.28,175.04,558,45,0.0619,1,0,1,0.20714329,Safe,0
17671,67,4,1929.18,482.295,218,52,0.08,1,0,1,0.20712486,Safe,0
14708,63,4,1787.09,446.7725,301,14,0.0185,1,0,1,0.20698783,Safe,0
